date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev
7/31/18,GDS,-37.2,-38.07092199,1.163120567,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against GDS Holdings Limited – GDS,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of GDS Holdings Limited (NASDAQ: GDS) resulting from allegations...",http://www.businesswire.com/news/home/20180731005790/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-GDS-Holdings-Limited-%E2%80%93-GDS,same
8/8/18,AMPE,-78.7,-30.02298851,12.06896552,bw,"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against Ampio Pharmaceuticals, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Ampio Pharmaceuticals, Inc. (“Ampio” or “the Company”) (NYSE: AM...",http://www.businesswire.com/news/home/20180808005891/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-Ampio-Pharmaceuticals-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same
8/8/18,AMPE,-78.7,-30.02298851,12.06896552,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Ampio Pharmaceuticals, Inc. – AMPE","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Ampio Pharmaceuticals, Inc. (NYSE: AMPE) resulting from allega...",http://www.businesswire.com/news/home/20180808005682/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Ampio-Pharmaceuticals-Inc.-%E2%80%93-AMPE,same
8/14/18,OPTN,-29,-30.47188755,0,bw,"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against OptiNose, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of OptiNose, Inc. (“OptiNose” or “the Company”) (NASDAQ: OPTN) for...",http://www.businesswire.com/news/home/20180814005774/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-OptiNose-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same
8/14/18,OPTN,-29,-30.47188755,0,bw,INVESTOR ALERT: Investigation of OptiNose Announced by Holzer & Holzer,"Holzer & Holzer, LLC is investigating whether OptiNose, Inc. (“OptiNose” or the “Company”) (NASDAQ: OPTN) complied with the federal securities laws. On August 14, 2018, OptiNose issued financial r...",http://www.businesswire.com/news/home/20180814005591/en/INVESTOR-ALERT-Investigation-of-OptiNose-Announced-by-Holzer-Holzer,same
8/30/18,CRON,-28.4,-24.56575682,0.496277916,bw,Glancy Prongay & Murray LLP Announces Investigation on Behalf of Cronos Group Inc. Investors,Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Cronos Group Inc. (“Cronos” or the “Company”) (NASDAQ: CRON) investors concerning the Company and its officers’ possible...,http://www.businesswire.com/news/home/20180830005823/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Cronos-Group-Inc.%C2%A0Investors,same
8/30/18,CRON,-28.4,-24.56575682,0.496277916,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Commences Investigation on Behalf of Cronos Group Inc. Investors,Law Offices of Howard G. Smith announces an investigation on behalf of Cronos Group Inc. investors (“Cronos” or the “Company”) (NASDAQ: CRON) concerning the Company and its officers’ possible violatio...,http://www.businesswire.com/news/home/20180830005812/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Commences-Investigation-on-Behalf-of-Cronos-Group-Inc.%C2%A0Investors,same
8/30/18,CRON,-28.4,-24.56575682,0.496277916,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Cronos Group Inc.,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Cronos Group Inc. (NASDAQ: CRON) resulting from allegations th...",http://www.businesswire.com/news/home/20180830005671/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Cronos-Group-Inc.,same
8/30/18,INSY,34,27.02380952,38.69047619,gnw,FDA Grants INSYS Therapeutics ‘Fast Track’ Designation for Epinephrine Nasal Spray as Investigational Treatment for Anaphylaxis,"PHOENIX, Aug. 30, 2018 (GLOBE NEWSWIRE) -- INSYS Therapeutics, Inc. (NASDAQ: INSY), a leader in the development, manufacture and commercialization of pharmaceutical cannabinoids and spray...",https://www.globenewswire.com/news-release/2018/08/30/1563193/0/en/FDA-Grants-INSYS-Therapeutics-Fast-Track-Designation-for-Epinephrine-Nasal-Spray-as-Investigational-Treatment-for-Anaphylaxis.html,same
9/6/18,CMTA,20.3,20.15810277,21.34387352,gnw,Clementia to Present at ASBMR 2018 and Upcoming Investor Conferences,"MONTREAL, Sept. 05, 2018 (GLOBE NEWSWIRE) -- Clementia Pharmaceuticals Inc. (NASDAQ: CMTA), a clinical-stage biopharmaceutical company innovating treatments for people with ultra-rare bone disorders...",https://www.globenewswire.com/news-release/2018/09/05/1565449/0/en/Clementia-to-Present-at-ASBMR-2018-and-Upcoming-Investor-Conferences.html,prev
10/3/18,PTIE,200.5,139.6694215,147.107438,gnw,Pain Therapeutics Announces Investor Call to Provide Strategic Update,"AUSTIN, Texas, Oct. 02, 2018 (GLOBE NEWSWIRE) -- Pain Therapeutics, Inc. (Nasdaq: PTIE), a biopharmaceutical company, today announced that it will host a live conference call to provide a strategic...",https://www.globenewswire.com/news-release/2018/10/02/1600465/8339/en/Pain-Therapeutics-Announces-Investor-Call-to-Provide-Strategic-Update.html,prev
10/16/18,TRVN,26.2,25.88235294,28.23529412,bw,"IMPORTANT INVESTOR REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Trevena, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against Trevena, Inc. (“Trevena” or “the Company”) (NASDAQ: TRVN) for violations of §...",http://www.businesswire.com/news/home/20181015005881/en/IMPORTANT-INVESTOR-REMINDER-The-Schall-Law-Firm-Announces-the-Filing-of-a-Class-Action-Lawsuit-Against-Trevena-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,prev
10/16/18,TRVN,26.2,25.88235294,28.23529412,bw,"Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Trevena, Inc. Investors (TRVN)","Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors that purchased Trevena, Inc. (“Trevena” or the “Company”) (NASDAQ: TRVN) securities between M...",http://www.businesswire.com/news/home/20181015005813/en/Law-Offices-of-Howard-G.-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-of-Trevena-Inc.-Investors-TRVN,prev
10/19/18,SREV,-46.2,-21.94444444,1.666666667,bw,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of ServiceSource International, Inc. Investors","Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of ServiceSource International, Inc. (“ServiceSource” or the “Company”) (NASDAQ: SREV) investors concerning the Company and...",http://www.businesswire.com/news/home/20181019005613/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-ServiceSource-International-Inc.-Investors,same
10/30/18,AQUA,-34.6,-26.48736756,0,bw,"SHAREHOLDER ALERT: Investigation of Evoqua Water Announced by Holzer & Holzer, LLC","Holzer & Holzer, LLC is investigating whether certain statements issued by Evoqua Water Technologies Corp. (“Evoqua Water” or the “Company”) (NASDAQ: AQUA) complied with federal securities laws. O...",http://www.businesswire.com/news/home/20181030006037/en/SHAREHOLDER-ALERT-Investigation-of-Evoqua-Water%C2%A0Announced-by-Holzer-Holzer-LLC,same
11/9/18,MGI,-49.2,-50,0,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against MoneyGram International, Inc. – MGI","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of MoneyGram International, Inc. (NASDAQ:MGI) resulting from alle...",http://www.businesswire.com/news/home/20181109005586/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-MoneyGram-International-Inc.-%E2%80%93-MGI,same
